'UID', 'Smelly Rules', 'Additional Infos'
'67367edc-c22b-46d9-af57-1ae3b3cc2af3', '[8, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21]', ''
'5bea0a85-f9f5-492b-8c06-d33eab81ab1c', '[8, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21]', ''
'42aaece7-1a9e-4e19-95ed-10f7a7804e7f', '[8, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21]', ''
'9b6b0409-c63f-4f81-b43a-a1ff688856e4', '[8, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21]', ''
'cd750f25-e5da-4994-81b3-c8d06ab2e587', '[8, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21]', ''
